AREA,COUNTRY_CD,COUNTRY_NM,DATE,총 1차 접종자 수,총 부스터 접종자 수,인구 100명당 총 접종 횟수,1차 접종률(%),부스터 접종률(%),latitude,longitude
EUROPE,POL,Poland,2023-10-29,22984543.0,12541005.0,153.0,61.0,33.0,52.01787155,19.13437685
EUROPE,POL,Poland,2023-11-26,22984543.0,12549623.0,153.0,61.0,33.0,52.01787155,19.13437685
EUROPE,LTU,Lithuania,2021-01-31,81016.0,,4.0,3.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-02-28,187308.0,,10.0,7.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-03-28,338055.0,,18.0,12.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-04-25,661719.0,,33.0,24.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-05-30,1000807.0,,57.0,36.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-06-27,1192836.0,,77.0,43.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-07-25,1370092.0,,90.0,49.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-08-29,1602033.0,,104.0,57.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-09-26,1734788.0,,113.0,62.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-10-31,1811636.0,,121.0,65.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-11-28,1869070.0,,132.0,67.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2021-12-26,1914934.0,,147.0,69.0,,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-01-30,1941692.0,122508.0,158.0,69.0,4.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-02-27,1945679.0,869312.0,159.0,70.0,31.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-03-27,1948035.0,879002.0,159.0,70.0,31.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-04-24,1949934.0,886460.0,160.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-05-29,1951107.0,890033.0,160.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-06-26,1951736.0,891798.0,160.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-07-31,1952710.0,894202.0,160.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-08-28,1953778.0,895844.0,161.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-09-25,1954603.0,896987.0,161.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-10-30,1955085.0,898642.0,161.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-11-27,1955494.0,900181.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2022-12-25,1955740.0,901064.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-01-29,1956002.0,901562.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-02-26,1956186.0,901749.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-03-26,1956331.0,901894.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-04-30,1956420.0,901991.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-05-28,1956461.0,902037.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-06-25,1956471.0,902055.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-07-30,1956478.0,902070.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-08-27,1956485.0,902086.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-09-24,1956489.0,902100.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-10-29,1960786.0,902103.0,162.0,70.0,32.0,55.1736053,23.7446514
EUROPE,LTU,Lithuania,2023-11-26,1960786.0,902103.0,162.0,70.0,32.0,55.1736053,23.7446514
AFRICA,LSO,Lesotho,2021-03-28,,,1.0,,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2021-04-25,17598.0,,1.0,1.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2021-05-30,36637.0,,2.0,2.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2021-06-27,36637.0,,2.0,2.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2021-07-25,39218.0,,3.0,2.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2021-08-29,74848.0,,10.0,3.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2021-09-26,326791.0,,17.0,15.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2021-10-31,516547.0,,25.0,24.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2021-11-28,609598.0,,29.0,28.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2021-12-26,782175.0,,40.0,37.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-01-30,782175.0,,40.0,37.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-02-27,782175.0,,41.0,37.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-03-27,834669.0,,43.0,39.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-04-24,933825.0,,44.0,44.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-05-29,938680.0,,44.0,44.0,,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-06-26,945014.0,26450.0,49.0,44.0,1.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-07-31,951558.0,52603.0,51.0,44.0,2.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-08-28,958102.0,61789.0,51.0,45.0,3.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-09-25,964435.0,61789.0,51.0,45.0,3.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-10-30,970979.0,61789.0,51.0,45.0,3.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-11-27,996716.0,132586.0,58.0,47.0,6.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2022-12-25,999551.0,145816.0,60.0,47.0,7.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-01-29,1004189.0,159214.0,61.0,47.0,7.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-02-26,1010148.0,170820.0,62.0,47.0,8.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-03-26,1014073.0,177816.0,63.0,47.0,8.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-04-30,1014073.0,177816.0,63.0,47.0,8.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-05-28,1014073.0,177816.0,63.0,47.0,8.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-06-25,1014073.0,177816.0,63.0,47.0,8.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-07-30,1014073.0,177816.0,63.0,47.0,8.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-08-27,1014073.0,177816.0,63.0,47.0,8.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-09-24,1014073.0,177816.0,63.0,47.0,8.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-10-29,1014073.0,177816.0,63.0,47.0,8.0,-29.62394615,28.23358655
AFRICA,LSO,Lesotho,2023-11-26,1014073.0,177816.0,63.0,47.0,8.0,-29.62394615,28.23358655
ASIA,CHN,China,2021-11-28,1235222227.0,38130173.0,171.0,84.0,3.0,38.16,104.0
ASIA,CHN,China,2021-12-26,1256778098.0,120975714.0,193.0,85.0,8.0,38.16,104.0
ASIA,CHN,China,2022-01-30,1275813959.0,331957333.0,205.0,87.0,23.0,38.16,104.0
ASIA,CHN,China,2022-02-27,1276591061.0,540819904.0,214.0,87.0,37.0,38.16,104.0
ASIA,CHN,China,2022-03-27,1282279776.0,655655945.0,223.0,87.0,45.0,38.16,104.0
ASIA,CHN,China,2022-04-24,1287209060.0,731988623.0,228.0,87.0,50.0,38.16,104.0
ASIA,CHN,China,2022-05-29,1297284434.0,758303429.0,231.0,88.0,52.0,38.16,104.0
ASIA,CHN,China,2022-06-26,1297332405.0,771999242.0,233.0,88.0,52.0,38.16,104.0
ASIA,CHN,China,2022-07-31,1307368215.0,775594382.0,234.0,89.0,53.0,38.16,104.0
ASIA,CHN,China,2022-08-28,1307420543.0,775972893.0,235.0,89.0,53.0,38.16,104.0
ASIA,CHN,China,2022-09-25,1307471387.0,776403946.0,235.0,89.0,53.0,38.16,104.0
ASIA,CHN,China,2022-10-30,1307495176.0,800097368.0,235.0,89.0,54.0,38.16,104.0
ASIA,CHN,China,2022-11-27,1307609476.0,805121018.0,236.0,89.0,55.0,38.16,104.0
ASIA,CHN,China,2022-12-25,1310644336.0,813498528.0,237.0,89.0,55.0,38.16,104.0
ASIA,CHN,China,2023-01-29,1313679196.0,821876038.0,238.0,89.0,56.0,38.16,104.0
ASIA,CHN,China,2023-02-26,1316420360.0,829442822.0,238.0,89.0,56.0,38.16,104.0
ASIA,CHN,China,2023-03-26,1318004001.0,833888882.0,239.0,90.0,57.0,38.16,104.0
ASIA,CHN,China,2023-04-30,1318026807.0,834060133.0,239.0,90.0,57.0,38.16,104.0
ASIA,CHN,China,2023-05-28,1318026807.0,834060133.0,239.0,90.0,57.0,38.16,104.0
ASIA,CHN,China,2023-06-25,1318026807.0,834060133.0,239.0,90.0,57.0,38.16,104.0
ASIA,CHN,China,2023-07-30,1318026807.0,834060133.0,239.0,90.0,57.0,38.16,104.0
ASIA,CHN,China,2023-08-27,1318026807.0,834060133.0,239.0,90.0,57.0,38.16,104.0
ASIA,CHN,China,2023-09-24,1318026807.0,834060133.0,239.0,90.0,57.0,38.16,104.0
ASIA,CHN,China,2023-10-29,1318026807.0,834060133.0,239.0,90.0,57.0,38.16,104.0
ASIA,CHN,China,2023-11-26,1318026807.0,834060133.0,239.0,90.0,57.0,38.16,104.0
ASIA,CHN,China,2021-01-31,16730.0,,2.0,,,38.16,104.0
ASIA,CHN,China,2021-02-28,22109.0,,4.0,,,38.16,104.0
ASIA,CHN,China,2021-03-28,313322.0,,8.0,,,38.16,104.0
ASIA,CHN,China,2021-04-25,856870.0,,18.0,,,38.16,104.0
ASIA,CHN,China,2021-05-30,1426015.0,,45.0,,,38.16,104.0
ASIA,CHN,China,2021-06-27,624384819.0,,81.0,42.0,,38.16,104.0
ASIA,CHN,China,2021-07-25,625446730.0,,113.0,43.0,,38.16,104.0
ASIA,CHN,China,2021-08-29,1074431318.0,,141.0,73.0,,38.16,104.0
ASIA,CHN,China,2021-09-26,1154792568.0,,151.0,78.0,,38.16,104.0
ASIA,CHN,China,2021-10-31,1155058478.0,,154.0,79.0,,38.16,104.0
SOUTH_AMERICA,BOL,Bolivia,2022-06-26,6244510.0,1712461.0,122.0,53.0,15.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-07-31,6316473.0,1980241.0,126.0,54.0,17.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-08-28,6372825.0,2159829.0,130.0,55.0,19.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-09-25,6399587.0,2249781.0,131.0,55.0,19.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-10-30,6418265.0,2303912.0,132.0,55.0,20.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-11-27,6428921.0,2313280.0,133.0,55.0,20.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-12-25,6442717.0,2370008.0,134.0,55.0,20.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-01-29,6460637.0,2404184.0,135.0,55.0,21.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-02-26,6472226.0,2429819.0,135.0,55.0,21.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-03-26,6482694.0,2455145.0,136.0,56.0,21.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-04-30,6488118.0,2470668.0,137.0,56.0,21.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-05-28,6493661.0,2486969.0,137.0,56.0,21.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-06-25,6496915.0,2498831.0,137.0,56.0,21.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-07-30,6502706.0,2511777.0,138.0,56.0,22.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-08-27,6572567.0,2521192.0,138.0,56.0,22.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-09-24,6901798.0,2521192.0,138.0,59.0,22.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-10-29,7242004.0,2521192.0,138.0,62.0,22.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2023-11-26,7505389.0,2521192.0,138.0,64.0,22.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-01-31,1478.0,,,,,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-02-28,10325.0,,,,,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-03-28,195954.0,,3.0,2.0,,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-04-25,547471.0,,7.0,5.0,,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-05-30,1311135.0,,14.0,11.0,,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-06-27,1897021.0,,22.0,16.0,,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-07-25,2869100.0,,38.0,25.0,,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-08-29,3218111.0,,51.0,28.0,,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-09-26,3400280.0,,57.0,29.0,,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-10-31,3608382.0,272755.0,66.0,31.0,2.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-11-28,4110452.0,367696.0,74.0,35.0,3.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2021-12-26,4735169.0,560821.0,85.0,41.0,5.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-01-30,5725278.0,874535.0,101.0,49.0,7.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-02-27,5952595.0,1051101.0,108.0,51.0,9.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-03-27,6092302.0,1211212.0,113.0,52.0,10.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-04-24,6171357.0,1368252.0,116.0,53.0,12.0,-16.283609,-63.54900365
SOUTH_AMERICA,BOL,Bolivia,2022-05-29,6208579.0,1533898.0,119.0,53.0,13.0,-16.283609,-63.54900365
EUROPE,LVA,Latvia,2022-06-26,1301446.0,532610.0,148.0,68.0,28.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-07-31,1302003.0,535422.0,149.0,68.0,28.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-08-28,1302694.0,539284.0,149.0,68.0,28.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-09-25,1303201.0,543196.0,150.0,68.0,28.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-10-30,1303657.0,547955.0,151.0,68.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-11-27,1303949.0,548460.0,152.0,68.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-12-25,1332530.0,548981.0,155.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-01-29,1344054.0,549832.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-02-26,1344150.0,550141.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-03-26,1344239.0,550396.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-04-30,1344283.0,550499.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-05-28,1344342.0,550731.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-06-25,1344373.0,550872.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-07-30,1344382.0,550892.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-08-27,1344389.0,550901.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-09-24,1344393.0,550901.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-10-29,1344394.0,550901.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2023-11-26,1344394.0,550901.0,156.0,70.0,29.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-01-31,20693.0,,2.0,1.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-02-28,58303.0,,4.0,3.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-03-28,115694.0,,7.0,6.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-04-25,248438.0,,16.0,13.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-05-30,452914.0,,37.0,24.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-06-27,586928.0,,56.0,31.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-07-25,699574.0,,66.0,37.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-08-29,775833.0,,73.0,41.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-09-26,894421.0,,84.0,47.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-10-31,1117856.0,,99.0,59.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-11-28,1223764.0,,115.0,64.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2021-12-26,1258589.0,,128.0,66.0,,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-01-30,1288914.0,420832.0,141.0,68.0,22.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-02-27,1297304.0,500041.0,146.0,68.0,26.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-03-27,1299306.0,518564.0,147.0,68.0,27.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-04-24,1300386.0,525496.0,148.0,68.0,28.0,56.88010965,24.45651555
EUROPE,LVA,Latvia,2022-05-29,1301016.0,530124.0,148.0,68.0,28.0,56.88010965,24.45651555
AFRICA,SYC,Seychelles,2021-01-31,,,31.0,,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-02-28,,,73.0,,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-03-28,,,96.0,,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-04-25,66433.0,,119.0,68.0,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-05-30,66433.0,,119.0,68.0,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-06-27,70660.0,,140.0,72.0,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-07-25,71490.0,,142.0,73.0,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-08-29,75128.0,,145.0,76.0,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-09-26,78896.0,,156.0,80.0,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-10-31,81240.0,,171.0,83.0,,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-11-28,81953.0,19757.0,183.0,83.0,20.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2021-12-26,82501.0,25441.0,188.0,84.0,26.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-01-30,83690.0,30516.0,197.0,85.0,31.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-02-27,84131.0,33909.0,201.0,86.0,34.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-03-27,84387.0,35415.0,203.0,86.0,36.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-04-24,84621.0,36307.0,204.0,86.0,37.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-05-29,84861.0,38792.0,206.0,86.0,39.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-06-26,85033.0,41887.0,210.0,86.0,43.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-07-31,85250.0,42649.0,214.0,87.0,43.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-08-28,85408.0,42774.0,218.0,87.0,43.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-09-25,85521.0,43031.0,219.0,87.0,44.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-10-30,85672.0,43827.0,221.0,87.0,45.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-11-27,85760.0,44469.0,223.0,87.0,45.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2022-12-25,85812.0,44799.0,223.0,87.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-01-29,85934.0,44936.0,224.0,87.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-02-26,87462.0,44936.0,226.0,89.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-03-26,88511.0,44936.0,228.0,90.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-04-30,88520.0,44936.0,228.0,90.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-05-28,88520.0,44936.0,228.0,90.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-06-25,88520.0,44936.0,228.0,90.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-07-30,88520.0,44936.0,228.0,90.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-08-27,88520.0,44936.0,228.0,90.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-09-24,88520.0,44936.0,228.0,90.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-10-29,88520.0,44936.0,228.0,90.0,46.0,25.22442255,55.18287495
AFRICA,SYC,Seychelles,2023-11-26,88520.0,44936.0,228.0,90.0,46.0,25.22442255,55.18287495
EUROPE,MCO,Monaco,2023-02-26,24456.0,17746.0,180.0,62.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-03-26,24529.0,17746.0,180.0,63.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-04-30,24600.0,17746.0,180.0,63.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-05-28,24673.0,17746.0,180.0,63.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-06-25,24744.0,17746.0,180.0,63.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-07-30,24817.0,17746.0,180.0,63.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-08-27,24891.0,17747.0,180.0,63.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-09-24,24961.0,17747.0,180.0,64.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-10-29,25123.0,17747.0,183.0,64.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-11-26,25123.0,17747.0,183.0,64.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-01-31,2112.0,,15.0,5.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-02-28,6662.0,,33.0,17.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-03-28,11434.0,,51.0,29.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-04-25,13934.0,,66.0,36.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-05-30,17189.0,,79.0,44.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-06-27,20130.0,,96.0,51.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-07-25,21271.0,,107.0,54.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-08-29,21709.0,,123.0,55.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-09-26,22133.0,,130.0,56.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-10-31,22570.0,,136.0,58.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-11-28,22994.0,,142.0,59.0,,43.7383455,7.42444915
EUROPE,MCO,Monaco,2021-12-26,23432.0,9565.0,148.0,60.0,24.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-01-30,23528.0,12205.0,152.0,60.0,31.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-02-27,23595.0,12907.0,155.0,60.0,33.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-03-27,23668.0,13684.0,159.0,60.0,35.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-04-24,23739.0,14437.0,162.0,60.0,37.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-05-29,23812.0,15214.0,166.0,61.0,39.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-06-26,23883.0,15966.0,169.0,61.0,41.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-07-31,23956.0,16743.0,172.0,61.0,43.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-08-28,24029.0,17521.0,176.0,61.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-09-25,24100.0,17672.0,178.0,61.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-10-30,24173.0,17733.0,179.0,62.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-11-27,24244.0,17745.0,180.0,62.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2022-12-25,24317.0,17745.0,180.0,62.0,45.0,43.7383455,7.42444915
EUROPE,MCO,Monaco,2023-01-29,24390.0,17745.0,180.0,62.0,45.0,43.7383455,7.42444915
EUROPE,ALB,Albania,2022-11-27,1341591.0,374076.0,105.0,47.0,13.0,41.0,20.0
EUROPE,ALB,Albania,2022-12-25,1343546.0,382003.0,106.0,47.0,13.0,41.0,20.0
EUROPE,ALB,Albania,2023-01-29,1345482.0,388987.0,106.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2023-02-26,1346470.0,392963.0,107.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2023-03-26,1347457.0,396518.0,107.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2023-04-30,1348142.0,398461.0,107.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2023-05-28,1348599.0,399885.0,107.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2023-06-25,1348959.0,401113.0,107.0,47.0,14.0,41.0,20.0
